profile_id,opinion_leaf,attack_leaf,opinion_label,attack_label,original_pn_score,original_pn_increment,original_pn_confidence,original_pn_fallback,baseline_score_original_source,private_post_score_original_source,retest_pn_score,retest_pn_increment,retest_pn_confidence,retest_pn_fallback,baseline_score_retest_source,private_post_score_retest_source,opinion_leaf_label,attack_leaf_label,adversarial_direction,ae_private,exposure_outgoing_visibility_weight,original_pn_increment_effectivity,retest_pn_increment_effectivity,original_ae_total_network,retest_ae_total_network,fallback_pair
profile_0090,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-448.0,-10.0,0.65,False,-412.0,-438.0,-453.0,-15.0,0.61,False,-412.0,-438.0,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-1,26.0,782.3050444692047,10.0,15.0,36.0,41.0,False
profile_0090,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-553.0,-32.0,0.68,False,-447.0,-521.0,-538.0,-17.0,0.65,False,-447.0,-521.0,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-1,74.0,782.3050444692047,32.0,17.0,106.0,91.0,False
profile_0090,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Trust_In_Mainstream_Journalism,Petition_Astroturf,-523.0,-26.0,0.68,False,-437.0,-497.0,-510.0,-13.0,0.68,False,-437.0,-497.0,Trust_In_Mainstream_Journalism,Petition_Astroturf,-1,60.0,782.3050444692047,26.0,13.0,86.0,73.0,False
profile_0094,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Alliance_Commitment_Support,Headline_And_Lede_Misframing,-271.0,-32.0,0.67,False,-212.0,-239.0,-247.0,-8.0,0.68,False,-212.0,-239.0,Alliance_Commitment_Support,Headline_And_Lede_Misframing,-1,27.0,300.05521250907486,32.0,8.0,59.0,35.0,False
profile_0094,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-461.0,-13.0,0.68,False,-423.0,-448.0,-472.0,-24.0,0.68,False,-423.0,-448.0,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-1,25.0,300.05521250907486,13.0,24.0,38.0,49.0,False
profile_0094,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-563.0,-20.0,0.65,False,-487.0,-543.0,-558.0,-15.0,0.65,False,-487.0,-543.0,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-1,56.0,300.05521250907486,20.0,15.0,76.0,71.0,False
profile_0094,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Alliance_Commitment_Support,Petition_Astroturf,-367.0,-14.0,0.73,False,-312.0,-353.0,-373.0,-20.0,0.73,False,-312.0,-353.0,Alliance_Commitment_Support,Petition_Astroturf,-1,41.0,300.05521250907486,14.0,20.0,55.0,61.0,False
profile_0094,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-173.0,-6.0,0.63,False,-137.0,-167.0,-184.0,-17.0,0.68,False,-137.0,-167.0,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-1,30.0,300.05521250907486,6.0,17.0,36.0,47.0,False
profile_0094,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-283.0,-21.0,0.67,False,-238.0,-262.0,-276.0,-14.0,0.62,False,-238.0,-262.0,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-1,24.0,300.05521250907486,21.0,14.0,45.0,38.0,False
profile_0094,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-467.0,-55.0,0.68,False,-412.0,-412.0,-431.0,-19.0,0.71,False,-412.0,-412.0,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-1,0.0,300.05521250907486,55.0,19.0,55.0,19.0,False
profile_0094,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Defense_Spending_Increase_Support,Petition_Astroturf,-543.0,-14.0,0.63,False,-487.0,-529.0,-559.0,-30.0,0.65,False,-487.0,-529.0,Defense_Spending_Increase_Support,Petition_Astroturf,-1,42.0,300.05521250907486,14.0,30.0,56.0,72.0,False
profile_0094,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-530.0,-7.0,0.68,False,-483.0,-523.0,-541.0,-18.0,0.68,False,-483.0,-523.0,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-1,40.0,300.05521250907486,7.0,18.0,47.0,58.0,False
profile_0094,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-434.0,-17.0,0.68,False,-387.0,-417.0,-427.0,-10.0,0.68,False,-387.0,-417.0,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-1,30.0,300.05521250907486,17.0,10.0,47.0,40.0,False
profile_0094,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-470.0,-33.0,0.65,False,-437.0,-437.0,-437.0,0.0,0.82,False,-437.0,-437.0,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-1,0.0,300.05521250907486,33.0,-0.0,33.0,-0.0,False
profile_0094,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Trust_In_Mainstream_Journalism,Petition_Astroturf,-523.0,-27.0,0.68,False,-432.0,-496.0,-531.0,-35.0,0.72,False,-432.0,-496.0,Trust_In_Mainstream_Journalism,Petition_Astroturf,-1,64.0,300.05521250907486,27.0,35.0,91.0,99.0,False
profile_0101,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Alliance_Commitment_Support,Headline_And_Lede_Misframing,-243.0,5.0,0.58,False,-237.0,-248.0,-257.0,-9.0,0.61,False,-237.0,-248.0,Alliance_Commitment_Support,Headline_And_Lede_Misframing,-1,11.0,7.544095649370665,-5.0,9.0,6.0,20.0,False
profile_0101,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-338.0,-7.0,0.72,False,-317.0,-331.0,-345.0,-14.0,0.62,False,-317.0,-331.0,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-1,14.0,7.544095649370665,7.0,14.0,21.0,28.0,False
profile_0101,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-283.0,-36.0,0.63,False,-217.0,-247.0,-273.0,-26.0,0.68,False,-217.0,-247.0,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-1,30.0,7.544095649370665,36.0,26.0,66.0,56.0,False
profile_0101,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Alliance_Commitment_Support,Petition_Astroturf,-463.0,-22.0,0.63,False,-387.0,-441.0,-458.0,-17.0,0.68,False,-387.0,-441.0,Alliance_Commitment_Support,Petition_Astroturf,-1,54.0,7.544095649370665,22.0,17.0,76.0,71.0,False
profile_0101,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,347.0,-11.0,0.57,False,372.0,358.0,341.0,-17.0,0.68,False,372.0,358.0,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-1,14.0,7.544095649370665,11.0,17.0,25.0,31.0,False
profile_0101,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-231.0,-16.0,0.58,False,-174.0,-215.0,-225.0,-10.0,0.55,False,-174.0,-215.0,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-1,41.0,7.544095649370665,16.0,10.0,57.0,51.0,False
profile_0101,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,418.0,-16.0,0.65,False,462.0,434.0,419.0,-15.0,0.64,False,462.0,434.0,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-1,28.0,7.544095649370665,16.0,15.0,44.0,43.0,False
profile_0101,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Defense_Spending_Increase_Support,Petition_Astroturf,430.0,-7.0,0.65,False,473.0,437.0,408.0,-29.0,0.62,False,473.0,437.0,Defense_Spending_Increase_Support,Petition_Astroturf,-1,36.0,7.544095649370665,7.0,29.0,43.0,65.0,False
profile_0101,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-378.0,-15.0,0.65,False,-347.0,-363.0,-378.0,-15.0,0.65,False,-347.0,-363.0,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-1,16.0,7.544095649370665,15.0,15.0,31.0,31.0,False
profile_0101,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-652.0,-15.0,0.55,False,-612.0,-637.0,-645.0,-8.0,0.65,False,-612.0,-637.0,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-1,25.0,7.544095649370665,15.0,8.0,40.0,33.0,False
profile_0101,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-163.0,-16.0,0.68,False,-132.0,-147.0,-160.0,-13.0,0.65,False,-132.0,-147.0,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-1,15.0,7.544095649370665,16.0,13.0,31.0,28.0,False
profile_0101,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Trust_In_Mainstream_Journalism,Petition_Astroturf,-682.0,1.0,0.67,False,-637.0,-683.0,-697.0,-14.0,0.68,False,-637.0,-683.0,Trust_In_Mainstream_Journalism,Petition_Astroturf,-1,46.0,7.544095649370665,-1.0,14.0,45.0,60.0,False
profile_0110,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Alliance_Commitment_Support,Headline_And_Lede_Misframing,107.0,-9.0,0.73,False,137.0,116.0,102.0,-14.0,0.63,False,137.0,116.0,Alliance_Commitment_Support,Headline_And_Lede_Misframing,-1,21.0,191.38628638258115,9.0,14.0,30.0,35.0,False
profile_0110,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,278.0,-12.0,0.6,False,327.0,290.0,278.0,-12.0,0.63,False,327.0,290.0,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-1,37.0,191.38628638258115,12.0,12.0,49.0,49.0,False
profile_0110,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,321.0,-19.0,0.68,False,387.0,340.0,317.0,-23.0,0.68,False,387.0,340.0,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-1,47.0,191.38628638258115,19.0,23.0,66.0,70.0,False
profile_0110,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Alliance_Commitment_Support,Petition_Astroturf,-294.0,-32.0,0.68,False,-237.0,-262.0,-283.0,-21.0,0.68,False,-237.0,-262.0,Alliance_Commitment_Support,Petition_Astroturf,-1,25.0,191.38628638258115,32.0,21.0,57.0,46.0,False
profile_0110,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,387.0,-17.0,0.72,False,437.0,404.0,388.0,-16.0,0.68,False,437.0,404.0,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-1,33.0,191.38628638258115,17.0,16.0,50.0,49.0,False
profile_0110,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-209.0,-16.0,0.63,False,-173.0,-193.0,-203.0,-10.0,0.68,False,-173.0,-193.0,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-1,20.0,191.38628638258115,16.0,10.0,36.0,30.0,False
profile_0110,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,231.0,-30.0,0.72,False,327.0,261.0,237.0,-24.0,0.72,False,327.0,261.0,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-1,66.0,191.38628638258115,30.0,24.0,96.0,90.0,False
profile_0110,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Defense_Spending_Increase_Support,Petition_Astroturf,-213.0,-20.0,0.68,False,-137.0,-193.0,-218.0,-25.0,0.67,False,-137.0,-193.0,Defense_Spending_Increase_Support,Petition_Astroturf,-1,56.0,191.38628638258115,20.0,25.0,76.0,81.0,False
